SIC,01,02,03,05,06 & 07,08,09,10.1,10.2-3,10.4,10.5,10.6,10.7,10.8,10.9,11.01-6,11.07,12,13,14,15,16,17,18,19,20.3,20.4,20.5,20A,20B,20C,21,22,23.5-6,23OTHER,24.1-3,24.4-5,25.4,25OTHER,26,27,28,29,30.1,30.3,30OTHER,31,32,33.15,33.16,33OTHER,35.1,35.2-3,36,37,38,39,"41, 42 & 43",45,46,47,49.1-2,49.3-5,50,51,52,53,55,56,58,59 & 60,61,62,63,64,65.1-2 & 65.3,66,68.1-2,68.3,69.1,69.2,70,71,72,73,74,75,77,78,79,80,81,82,84,85,86,87 & 88,90,91,92,93,94,95,96
36,60,1,1,2,8,4,2,4,24,14,16,10,15,39,4,29,7,1,10,5,4,6,27,8,19,6,9,6,14,31,16,15,21,12,17,12,26,2,17,12,14,12,21,4,8,4,14,7,2,1,0,31,13,17,2,65,0,0,0,0,28,0,9,0,1,0,5,4,0,0,5,4,4,0,6,214,0,0,0,4,1,1,0,6,5,4,1,6,5,1,1,21,0,266,134,41,48,0,20,4,35,3,1,3
37,4,0,3,0,7,1,0,12,6,1,4,1,4,6,3,5,1,0,5,2,0,2,11,1,4,2,3,2,6,22,3,6,6,6,2,3,2,0,6,2,2,6,7,2,8,0,3,2,0,1,2,5,1,6,847,231,12,28,16,24,31,3,11,6,5,16,16,13,31,3,22,9,13,2,16,4,13,6,1,6,6,3,6,7,20,4,3,10,10,2,0,6,8,24,73,456,24,1,4,9,10,5,1,32
38,12,0,9,0,15,4,0,49,20,1,12,3,13,30,6,12,3,0,12,58,3,6,39,10,8,5,6,5,15,51,10,16,21,12,28,527,229,0,16,4,4,13,15,5,13,1,9,3,0,3,4,10,4,13,342,4533,0,188,71,139,113,12,60,26,54,47,50,48,122,7,82,46,42,3,65,24,43,7,9,18,16,11,24,30,73,18,11,50,20,11,4,152,31,2028,74,791,63,14,3,20,95,12,4,87
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,406,18,0,0,0,4,0,0,0
"41, 42 & 43",595,24,58,18,868,26,178,0,0,2,7,24,67,103,6,60,18,5,37,30,17,62,84,139,200,23,14,13,24,208,11,62,111,67,50,53,42,8,121,0,34,150,131,45,270,28,91,81,14,25,54,506,263,384,46,572,7,53085,495,3220,12125,49,499,495,328,1174,323,306,818,147,105,1135,305,29,1616,1941,70,11674,25,358,104,208,285,15,148,81,17,131,118,217,28,57,81,5550,682,707,277,88,99,46,136,73,13,163
45,678,42,4,0,56,1,7,14,7,1,4,4,12,15,3,9,2,1,2,2,0,2,5,5,30,2,10,5,3,6,3,31,17,3,5,17,14,2,15,17,10,19,46,0,9,4,5,8,2,1,8,41,15,18,13,145,0,1409,1029,1561,779,197,1282,127,141,243,203,91,241,160,59,132,423,73,464,405,31,106,3,146,48,2,1,40,46,29,1,710,92,48,11,23,65,279,229,111,112,5,2,30,23,17,24,105
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.1-2,4,6,9,3,263,6,4,1,0,1,3,6,1,1,0,6,0,3,3,3,0,0,1,3,3,1,1,4,3,9,4,1,4,9,4,0,0,3,9,0,3,6,14,3,4,7,1,4,3,1,3,3,1,0,1,14,0,5,10,33,10,19,3,3,1,53,81,4,6,9,10,6,1,3,23,71,7,1,1,1,3,3,1,4,3,1,1,10,1,29,1,1,1,716,139,281,16,1,12,3,41,3,1,4
49.3-5,147,49,0,23,14,422,2,343,193,15,264,251,241,182,133,290,166,22,101,116,15,211,368,211,78,96,129,123,100,374,42,76,203,498,312,173,105,2,276,109,148,72,201,5,83,26,134,62,2,5,50,12,6,8,30,1512,5,1176,1181,10004,1959,48,1162,23,34,695,431,152,415,259,43,206,159,17,713,343,58,39,6,124,126,61,193,44,132,38,15,305,104,229,11,53,83,793,1195,1324,538,4,2,16,45,6,8,61
50,3,0,12,1,223,5,36,2,0,0,2,8,1,3,0,14,0,4,4,2,0,0,3,51,17,1,1,14,6,16,1,1,4,11,6,20,3,1,15,12,7,8,37,1,7,15,2,11,0,1,9,1,2,0,1,36,0,20,54,246,16,12,18,2640,31,325,83,10,29,70,11,25,0,0,65,75,26,0,0,0,0,7,0,0,5,6,0,9,10,80,1,11,9,29,36,17,66,1,0,6,3,3,0,3
51,11,0,0,2,131,14,17,3,1,1,4,9,4,37,0,18,0,3,7,5,0,0,10,9,21,2,3,24,9,33,9,9,10,27,13,51,8,2,20,24,13,20,57,2,124,36,2,12,2,9,15,2,4,0,2,105,0,65,166,456,135,18,76,68,725,576,645,51,121,69,102,85,83,9,1607,425,55,37,2,71,52,160,55,25,117,64,0,70,137,127,30,30,143,238,32,37,94,15,6,32,37,30,4,29
52,19,3,13,1,18,3,5,10,9,4,11,14,16,26,5,20,4,12,11,13,4,7,13,6,25,12,15,26,10,10,6,102,32,11,18,8,10,3,41,43,15,65,88,7,82,10,11,17,2,6,22,81,21,7,14,91,2,73,656,8949,1020,2513,1887,2250,1132,8951,215,47,333,11,117,474,404,8,1518,433,152,88,36,52,33,137,217,24,32,47,1,162,234,1,27,150,287,210,130,35,89,15,6,42,27,19,5,67
53,31,4,0,2,57,4,10,7,10,1,8,24,7,177,7,52,46,3,6,3,3,8,45,6,33,8,78,11,9,82,3,196,27,56,11,15,29,2,38,2,10,21,44,2,35,3,8,3,0,2,2,20,1,3,10,68,2,146,200,1383,480,14,142,48,69,137,792,96,242,16,96,296,195,10,3402,1886,1334,30,12,354,170,112,224,35,134,30,3,69,99,10,9,68,70,1546,216,251,193,14,4,30,33,32,5,58
55,20,0,0,0,0,2,7,6,17,0,4,0,0,0,5,6,3,0,4,5,0,6,4,2,25,3,3,3,3,32,4,5,15,7,5,17,13,3,0,11,6,18,34,0,21,0,2,3,0,0,2,40,12,4,0,8,0,167,36,143,1055,0,134,37,102,92,0,225,117,12,80,60,91,7,823,1284,170,20,0,83,45,112,175,7,103,62,6,2,90,147,6,70,65,762,198,89,2008,0,2,24,31,18,0,5
56,34,0,2,2,94,2,6,135,3,5,9,30,30,72,8,10,5,2,6,5,1,7,14,6,35,3,6,6,6,49,3,14,25,10,7,26,12,2,0,522,10,34,55,5,28,4,6,8,2,3,9,64,16,9,0,81,0,180,57,220,1549,45,28,29,164,146,99,50,249,18,70,98,77,10,467,394,50,62,2,43,42,28,51,7,30,15,4,2,0,16,3,24,89,821,620,626,1705,26,4,38,17,64,6,23
58,0,10,0,1,0,1,0,6,5,1,3,8,8,25,2,12,1,5,7,8,1,3,15,151,8,6,12,15,6,7,3,72,21,7,18,3,7,1,26,0,14,38,39,1,36,7,5,8,1,2,11,60,12,17,0,32,0,31,69,79,88,6,14,6,12,94,27,11,32,2218,14,15,51,6,123,89,50,15,2,54,14,40,53,6,46,15,1,6,5,1,7,2,32,409,808,4,186,10,28,5,87,28,1,1
59 & 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,39,11,0,2847,0,0,2,0,0,0,0,0,0,0,2,0,0,155,0,0,0,0,0,0,0,0,293,215,38,57,65,59,5,217,20,0,2
61,217,7,8,2,24,7,4,12,10,1,3,7,11,26,4,18,7,2,15,12,6,13,18,20,19,8,7,18,8,10,9,75,39,21,14,15,10,2,94,56,25,87,37,3,30,6,23,17,1,2,18,71,15,29,55,98,2,320,346,1946,725,32,319,95,128,543,397,202,505,77,1419,4878,366,43,2881,1280,1374,143,35,365,128,592,230,32,793,105,13,145,180,101,32,171,185,2074,166,704,223,22,20,51,98,56,14,135
62,0,1,2,8,298,16,24,52,31,1,19,18,40,84,22,73,31,16,30,45,14,34,62,103,114,37,22,70,32,145,16,434,91,37,38,129,88,37,94,140,121,229,274,41,789,69,37,94,15,62,79,381,97,122,0,177,5,1614,1171,2472,1144,314,685,834,892,287,713,556,618,171,480,1856,2713,476,3843,2367,2205,552,74,531,473,787,996,143,667,433,29,308,359,297,122,254,382,2203,892,1057,388,106,36,188,175,179,159,656
63,0,1,0,0,0,1,2,10,5,0,4,1,5,14,6,50,8,2,5,2,0,6,15,36,0,4,0,10,5,28,1,56,10,4,4,14,11,4,0,19,10,25,52,5,67,5,6,9,2,2,11,37,10,0,0,0,0,129,147,448,466,37,172,49,138,278,182,69,131,48,230,222,335,59,712,684,185,54,6,69,47,220,189,46,150,103,3,46,31,19,35,79,234,0,60,29,25,468,8,26,45,36,20,60
64,971,18,23,24,1030,220,199,90,177,15,94,107,202,520,54,283,59,70,132,142,15,170,232,90,440,79,95,224,115,401,63,753,370,242,215,98,146,32,598,148,256,374,1075,36,721,114,119,214,13,66,147,967,207,137,30,711,3,2901,750,1805,2303,70,621,179,211,975,369,439,1094,107,319,695,695,70,6956,1157,524,3995,1841,422,356,662,704,202,419,387,11,465,784,380,64,267,413,3741,99,645,179,130,10,215,119,100,33,475
65.1-2 & 65.3,137,5,14,2,67,7,6,16,12,2,6,2,22,22,5,14,2,2,12,13,1,16,20,16,8,7,12,9,8,25,10,17,50,11,16,15,14,2,70,21,29,62,46,10,29,4,14,10,2,4,10,55,13,20,45,131,0,262,95,338,229,7,93,35,138,101,67,56,123,21,62,45,164,17,383,15553,34,433,6,22,26,31,31,15,39,15,4,53,21,31,4,23,34,526,142,546,147,5,5,18,36,3,6,31
66,0,0,0,2,0,4,2,3,0,0,3,5,3,2,0,8,0,2,3,3,0,0,4,5,20,2,11,14,8,43,0,6,8,33,7,16,2,2,15,9,12,11,23,2,13,12,2,6,0,1,11,2,4,3,2,96,0,187,29,329,167,9,36,129,79,35,20,13,33,19,14,90,278,21,3096,1747,2383,23,7,71,30,76,332,30,27,58,0,46,84,4,17,53,131,31,24,3,0,4,0,12,7,0,8,26
68.1-2,72,0,0,0,13,2,2,11,4,0,3,6,20,41,1,8,3,2,9,11,4,15,19,44,7,4,3,9,3,0,3,18,43,8,8,3,5,0,61,24,32,47,24,4,40,12,21,0,2,4,13,63,62,37,2,278,3,1156,141,2463,5572,12,300,158,266,300,138,91,329,60,39,422,178,12,2007,1447,22,394,11,130,41,25,59,118,56,29,4,32,45,154,8,91,32,3144,359,1422,169,25,26,18,83,7,10,136
68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,6,0,0,0,46,289,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,8,0,4,13,0,0,0,0,0,0,0,0,5
69.1,0,0,2,0,875,0,144,0,0,0,5,10,13,26,3,18,3,6,10,9,4,3,15,13,23,11,13,26,9,43,9,88,31,8,8,5,8,2,42,29,15,56,40,4,62,4,10,16,2,5,15,85,10,18,16,93,3,996,190,865,339,49,230,225,119,319,100,97,247,28,137,151,894,206,2291,1000,244,160,63,1635,539,470,900,61,596,225,16,689,300,26,69,215,500,3124,159,1841,188,17,4,59,33,50,66,679
69.2,22,0,3,2,138,1,34,15,8,1,8,13,28,27,5,0,3,18,15,23,5,7,18,11,31,16,19,37,11,41,9,151,45,8,16,5,12,6,34,0,48,78,77,9,109,5,16,24,2,9,34,100,31,19,8,57,0,557,201,699,722,27,256,86,61,357,73,123,331,16,132,126,530,56,2370,691,100,163,31,634,268,313,1433,44,55,275,3,170,261,67,54,146,377,445,127,270,99,17,4,32,28,39,19,370
70,8,0,0,2,3,2,0,21,7,2,3,9,9,27,3,475,72,30,37,17,23,15,21,52,7,22,213,25,5,52,3,107,47,11,20,12,11,2,34,31,30,49,566,4,32,5,22,30,2,2,18,90,21,4,17,50,0,1044,418,654,5001,51,189,84,144,500,179,149,378,158,460,234,1192,128,8049,1156,110,277,7,179,83,3934,606,38,1742,300,1,123,1258,86,122,304,1222,1512,237,12,40,107,55,144,247,23,43,178
71,28,0,0,5,268,6,55,19,138,1,16,31,34,64,7,45,8,19,30,59,4,16,44,102,43,25,0,35,20,100,11,150,110,31,34,52,23,11,82,313,56,185,183,16,884,16,33,41,13,71,65,291,27,51,0,214,5,3894,549,826,889,44,283,140,41,677,209,151,379,132,345,250,1383,227,1786,800,84,550,114,309,291,583,4340,84,554,504,21,512,752,122,82,485,821,1078,282,1807,86,53,12,101,129,95,50,153
72,28,0,0,3,105,1,20,8,78,0,8,10,23,31,3,18,3,11,13,12,3,5,20,8,7,13,18,25,11,38,8,113,31,8,13,4,5,5,40,42,29,66,58,7,84,9,11,18,2,6,19,53,26,15,55,68,5,139,9,159,93,28,73,46,26,74,33,8,22,11,107,56,170,29,147,132,9,30,2,18,10,75,99,702,47,40,41,7,151,7,13,65,92,867,419,2419,17,13,2,28,19,31,12,2
73,61,1,2,2,110,4,12,48,119,5,33,256,94,393,16,263,111,80,71,51,21,33,49,52,30,63,185,38,6,4,3,271,98,33,40,24,18,7,81,91,58,108,147,11,71,22,45,65,4,2,41,223,50,10,2,178,3,492,518,1006,1817,106,551,198,258,482,341,234,586,749,413,702,1242,144,2768,1484,159,241,32,230,73,753,647,25,356,189,4,478,195,47,58,135,427,1373,166,138,137,61,29,102,155,156,52,194
74,8,0,2,0,36,2,7,31,14,1,7,6,0,27,1,12,5,2,4,3,0,5,9,9,30,3,7,9,5,24,3,43,26,8,7,10,7,3,34,19,17,36,42,5,46,9,5,8,4,4,19,40,4,3,2,155,3,465,199,489,232,21,174,35,40,228,112,72,211,15,183,102,1081,105,793,435,85,90,7,129,33,713,413,324,97,1274,8,122,73,20,19,102,1189,731,926,360,123,39,25,71,147,51,35,97
75,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,4,7,8,2,0,0,0,53,0,0,0
77,72,20,6,41,292,52,138,66,28,1,32,13,45,80,14,71,30,0,31,23,4,34,46,111,29,27,29,42,19,56,18,30,112,140,73,85,23,3,287,79,90,124,186,31,70,46,42,33,14,5,64,95,49,30,0,1220,5,7100,597,381,162,1169,1127,9,35,952,194,18,40,106,80,69,241,24,152,255,76,37,6,86,36,54,66,27,52,34,9,764,108,157,12,46,79,213,1223,881,131,10,13,17,44,25,12,212
78,12,1,8,0,331,4,11,285,129,1,47,26,93,157,3,19,14,0,16,7,0,7,20,24,38,6,20,23,9,0,8,110,59,17,26,32,12,10,67,197,53,97,126,19,50,31,18,15,6,4,1526,229,128,63,35,368,4,989,56,1411,918,49,509,98,101,629,226,186,483,564,412,244,1904,268,2171,853,219,176,35,301,75,1495,726,640,173,241,14,262,4450,97,139,179,508,992,979,2024,987,111,40,42,1059,54,90,247
79,18,0,6,0,0,4,0,10,6,0,4,5,17,13,5,21,0,6,9,6,4,6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,94,0,74,0,9,15,0,5,36,71,21,0,10,0,0,61,712,374,895,20,1535,1102,969,304,193,268,809,11,131,266,55,10,700,0,226,43,12,39,78,0,0,0,0,0,0,0,213,3861,0,0,0,207,300,85,8,12,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,0,863,46,171,93,7,50,11,9,63,53,19,30,1,66,24,214,28,1444,78,18,0,1,20,7,0,0,43,0,598,0,27,0,81,150,66,0,586,409,240,144,27,40,23,84,11,12,26
81,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,23,3,12,5,2,0,6,10,6,21,2,8,8,7,29,3,25,25,2,7,8,7,2,0,14,9,21,25,2,14,4,5,5,2,1,16,20,7,0,0,186,3,390,125,553,421,17,140,36,118,187,80,107,270,9,192,72,636,72,698,425,73,414,31,92,26,680,217,120,60,242,10,77,34,16,76,2306,38,651,811,795,207,218,112,61,219,57,25,96
82,20,0,5,0,33,4,17,0,54,1,13,9,6,22,3,14,11,2,10,5,0,10,20,13,83,3,5,21,8,78,8,96,64,8,21,22,17,2,0,60,42,66,77,9,43,17,18,16,4,5,58,52,14,3,7,307,8,1031,459,1852,996,52,707,38,102,654,260,192,556,36,672,245,2158,277,1886,758,227,177,10,308,79,2436,746,667,176,787,16,267,0,77,94,136,6686,1164,1090,244,299,180,52,179,280,144,90,251
84,13,6,0,2,16,3,3,5,9,1,2,13,13,15,3,33,4,6,13,6,3,7,15,6,14,11,24,24,6,0,8,95,26,1,9,23,19,2,61,9,15,52,47,4,36,4,10,18,2,2,6,29,4,24,0,137,0,824,28,106,313,93,1840,27,103,26,195,31,80,6,45,25,23,5,146,44,11,3781,1,5,8,132,4012,28,3,10,1,9,97,2,12,31,70,300,6,98,0,10,2,12,15,6,1,26
85,12,0,0,0,15,0,2,0,0,1,4,6,11,30,1,0,7,11,10,8,3,2,11,9,11,10,11,18,7,30,8,65,33,10,10,9,8,2,34,27,14,44,52,2,60,3,8,12,1,2,16,64,8,8,17,146,0,170,37,214,290,24,93,36,116,251,209,63,196,10,127,362,376,5,1355,384,91,117,4,690,327,204,452,444,297,83,15,8,253,48,28,77,140,5060,8864,319,403,25,6,35,47,62,17,134
86,0,0,3,0,30,0,3,0,2,0,2,2,2,2,0,2,0,0,2,3,0,2,2,2,7,2,5,4,2,0,2,19,7,2,0,2,4,4,9,5,4,11,9,4,12,0,2,2,0,0,4,23,2,2,0,26,0,20,10,43,12,2,7,4,5,7,9,7,18,2,9,18,7,0,99,466,7,0,2,7,9,2,4,12,4,2,42,2,7,2,0,16,3,188,38,12281,65,0,0,9,0,9,0,22
87 & 88,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,20,0,59,0,12,0,0,17,0,30,32,257,0,0,0,0,6,11,0,1,0,0,0,0,0,0,0,0,204,0,0,0,0,1,4,14,155,1554,22107,29,0,8,57,47,0,42
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,20,19,14,153,379,14,0,6,29,0,3,0,0,4,3,10,0,0,20,0,0,0,26,0,0,0,26,294,97,6,165,437,64,0,227,21,0,10
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,275,333,0,0,0,0,5,0,0,0,6,7,17,13,0,26,5,0,0,27,0,0,0,26,278,121,37,53,45,432,0,292,31,0,6
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,549,745,0,0
93,2,0,0,0,45,2,11,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,0,0,0,0,2,5,0,2,0,0,3,2,0,0,0,19,0,6,1,3,3,0,0,0,0,2,2,0,2,10,180,8,8,0,96,55,2,12,0,2,2,3,3,14,2,2,0,1,11,71,1,12,3,173,79,0,26,16,31,4,81,42,0,2
94,0,11,0,0,0,0,0,1,0,0,0,0,4,2,1,2,0,2,0,2,0,0,2,5,7,2,3,2,2,1,3,17,6,0,0,0,2,2,7,5,5,8,9,2,9,1,2,2,0,1,2,22,4,3,0,6,0,9,3,21,24,7,22,2,10,91,49,44,104,6,1112,99,7,2,202,31,12,0,1,11,14,9,25,2,110,66,0,4,208,6,25,62,80,243,127,8,257,160,28,278,631,738,1,30
95,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,57,46,0,29,4,29,19,9,7,5,6,22,0,64,8,111,20,37,0,2,5,8,11,25,2,5,4,0,4,22,2,2,4,14,1194,159,419,82,0,8,6,31,3,31,12
96,0,1,23,0,9,0,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,2,1,0,0,1,3,1,4,2,3,4,0,8,0,7,8,0,3,0,0,16,5,2,5,0,1,4,18,4,0,0,32,5,7,0,24,127,8,15,49,110,61,149,33,241,15,109,73,40,6,348,21,9,0,4,14,36,21,74,9,96,27,7,162,85,4,12,12,0,410,93,412,223,17,5,14,26,10,1,285
